sample_id,true_class,condition,classification,reference_id,justification,input_tokens,output_tokens,raw_response,citation_grade,correct,source_file,row_start,row_end,image_path,copied_image_path,pcap_slice_path
CommandInjection_0002,CommandInjection,naive,CommandInjection,CAPEC-88,"The traffic shows irregular, bursty packet rates with mixed protocol usage (HTTP/HTTPS/DNS) and variable TCP flag combinations rather than a uniform flood pattern, consistent with interactive command injection sessions. Sporadic spikes in packet size and standard deviation align with occasional large command outputs or payloads being transmitted. The lack of sustained high-volume single-protocol traffic rules out DDoS/DoS classifications, pointing instead to an application-layer injection attack.",1717,215,"CLASSIFICATION: CommandInjection
REFERENCE_ID: CAPEC-88
JUSTIFICATION: The traffic shows irregular, bursty packet rates with mixed protocol usage (HTTP/HTTPS/DNS) and variable TCP flag combinations rather than a uniform flood pattern, consistent with interactive command injection sessions. Sporadic spikes in packet size and standard deviation align with occasional large command outputs or payloads being transmitted. The lack of sustained high-volume single-protocol traffic rules out DDoS/DoS classifications, pointing instead to an application-layer injection attack.",real-and-correct,True,data/CSV/CommandInjection/CommandInjection.pcap.csv,2516.0,2546.0,results/viz/CommandInjection/CommandInjection_0002.png,results/naive/images/CommandInjection_0002.png,results/naive/pcap_slices/CommandInjection_0002.csv
CommandInjection_0003,CommandInjection,naive,CommandInjection,CAPEC-88,"The traffic shows variable, bursty packet rates with predominantly ACK/PSH TCP flags and an HTTP-dominant protocol mix, consistent with interactive command injection sessions over HTTP where commands are sent and responses returned irregularly. Packet sizes alternate between large (command/response payloads) and small (acknowledgments), matching the oscillating avg/std packet size pattern. CAPEC-88 (OS Command Injection) fits this application-layer exploitation behavior pattern.",1717,212,"CLASSIFICATION: CommandInjection
REFERENCE_ID: CAPEC-88
JUSTIFICATION: The traffic shows variable, bursty packet rates with predominantly ACK/PSH TCP flags and an HTTP-dominant protocol mix, consistent with interactive command injection sessions over HTTP where commands are sent and responses returned irregularly. Packet sizes alternate between large (command/response payloads) and small (acknowledgments), matching the oscillating avg/std packet size pattern. CAPEC-88 (OS Command Injection) fits this application-layer exploitation behavior pattern.",real-and-correct,True,data/CSV/CommandInjection/CommandInjection.pcap.csv,4390.0,4420.0,results/viz/CommandInjection/CommandInjection_0003.png,results/naive/images/CommandInjection_0003.png,results/naive/pcap_slices/CommandInjection_0003.csv
DDoS-ACK_Fragmentation_0000,DDoS-ACK_Fragmentation,naive,DDoS-ACK_Fragmentation,CAPEC-130,"The traffic shows high, variable packet rates with a dominant ACK flag fraction (~0.5) and negligible SYN/FIN/RST/PSH flags, consistent with fragmented ACK packets used in a DDoS flood. The protocol mix is predominantly TCP with large, consistent packet sizes (~900-950 bytes), matching the fragmentation-based volumetric attack pattern described in CAPEC-130 (Resource Exhaustion via fragmentation).",1717,214,"CLASSIFICATION: DDoS-ACK_Fragmentation
REFERENCE_ID: CAPEC-130
JUSTIFICATION: The traffic shows high, variable packet rates with a dominant ACK flag fraction (~0.5) and negligible SYN/FIN/RST/PSH flags, consistent with fragmented ACK packets used in a DDoS flood. The protocol mix is predominantly TCP with large, consistent packet sizes (~900-950 bytes), matching the fragmentation-based volumetric attack pattern described in CAPEC-130 (Resource Exhaustion via fragmentation).",real-but-wrong-family,True,data/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation.pcap.csv,6387.0,6417.0,results/viz/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation_0000.png,results/naive/images/DDoS-ACK_Fragmentation_0000.png,results/naive/pcap_slices/DDoS-ACK_Fragmentation_0000.csv
DDoS-ACK_Fragmentation_0001,DDoS-ACK_Fragmentation,naive,DDoS-ACK_Fragmentation,CAPEC-130,"The traffic shows a sharp spike in packet rate against a low baseline, dominant TCP protocol mix with high ACK flag fraction and negligible SYN/FIN/RST flags, consistent with fragmented ACK packet flooding. This matches CAPEC-130 (Excessive Allocation/Fragmentation) style resource exhaustion via fragmented ACK segments overwhelming reassembly buffers.",1717,194,"CLASSIFICATION: DDoS-ACK_Fragmentation
REFERENCE_ID: CAPEC-130
JUSTIFICATION: The traffic shows a sharp spike in packet rate against a low baseline, dominant TCP protocol mix with high ACK flag fraction and negligible SYN/FIN/RST flags, consistent with fragmented ACK packet flooding. This matches CAPEC-130 (Excessive Allocation/Fragmentation) style resource exhaustion via fragmented ACK segments overwhelming reassembly buffers.",real-but-wrong-family,True,data/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation1.pcap.csv,22172.0,22202.0,results/viz/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation_0001.png,results/naive/images/DDoS-ACK_Fragmentation_0001.png,results/naive/pcap_slices/DDoS-ACK_Fragmentation_0001.csv
DDoS-ACK_Fragmentation_0002,DDoS-ACK_Fragmentation,naive,DDoS-ACK_Fragmentation,CAPEC-530,"The traffic shows a dominant ACK flag fraction (~0.5) with minimal SYN/FIN/RST activity, consistent with fragmented ACK packet floods. The protocol mix is almost entirely TCP, and packet rate shows bursty spikes typical of fragmentation-based DDoS attacks. Large average packet sizes (~900+ bytes) align with fragmented ACK payloads designed to consume bandwidth and reassembly resources.",1717,207,"CLASSIFICATION: DDoS-ACK_Fragmentation
REFERENCE_ID: CAPEC-530
JUSTIFICATION: The traffic shows a dominant ACK flag fraction (~0.5) with minimal SYN/FIN/RST activity, consistent with fragmented ACK packet floods. The protocol mix is almost entirely TCP, and packet rate shows bursty spikes typical of fragmentation-based DDoS attacks. Large average packet sizes (~900+ bytes) align with fragmented ACK payloads designed to consume bandwidth and reassembly resources.",real-but-wrong-family,True,data/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation10.pcap.csv,10112.0,10142.0,results/viz/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation_0002.png,results/naive/images/DDoS-ACK_Fragmentation_0002.png,results/naive/pcap_slices/DDoS-ACK_Fragmentation_0002.csv
DDoS-ACK_Fragmentation_0003,DDoS-ACK_Fragmentation,naive,DDoS-ACK_Fragmentation,CAPEC-530,"The traffic shows high ACK flag fraction (~0.5) with spike-driven packet rates and consistent large packet sizes with fluctuating standard deviation, characteristic of fragmented ACK flood attacks. The protocol mix is dominated by TCP with periodic bursts aligning with the fragmentation pattern. This matches CAPEC-530 (Network Fragmentation) used to evade detection and overwhelm targets with fragmented ACK packets.",1717,208,"CLASSIFICATION: DDoS-ACK_Fragmentation
REFERENCE_ID: CAPEC-530
JUSTIFICATION: The traffic shows high ACK flag fraction (~0.5) with spike-driven packet rates and consistent large packet sizes with fluctuating standard deviation, characteristic of fragmented ACK flood attacks. The protocol mix is dominated by TCP with periodic bursts aligning with the fragmentation pattern. This matches CAPEC-530 (Network Fragmentation) used to evade detection and overwhelm targets with fragmented ACK packets.",real-but-wrong-family,True,data/CSV/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation11.pcap.csv,10868.0,10898.0,results/viz/DDoS-ACK_Fragmentation/DDoS-ACK_Fragmentation_0003.png,results/naive/images/DDoS-ACK_Fragmentation_0003.png,results/naive/pcap_slices/DDoS-ACK_Fragmentation_0003.csv
DDoS-HTTP_Flood_0000,DDoS-HTTP_Flood,naive,DDoS-HTTP_Flood,CAPEC-488,"The protocol mix panel shows dominant HTTP traffic layered on TCP, with high ACK flag fraction and moderate SYN/PSH activity consistent with completed TCP handshakes carrying HTTP requests. The variable packet rate (500-1800 pkt/s) with bursty spikes and large packet size variance matches HTTP flood behavior where attackers send repeated legitimate-looking HTTP requests to exhaust server resources, aligning with CAPEC-488 (HTTP Flood).",1717,222,"CLASSIFICATION: DDoS-HTTP_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The protocol mix panel shows dominant HTTP traffic layered on TCP, with high ACK flag fraction and moderate SYN/PSH activity consistent with completed TCP handshakes carrying HTTP requests. The variable packet rate (500-1800 pkt/s) with bursty spikes and large packet size variance matches HTTP flood behavior where attackers send repeated legitimate-looking HTTP requests to exhaust server resources, aligning with CAPEC-488 (HTTP Flood).",real-and-correct,True,data/CSV/DDoS-HTTP_Flood/DDoS-HTTP_Flood-.pcap.csv,14509.0,14539.0,results/viz/DDoS-HTTP_Flood/DDoS-HTTP_Flood_0000.png,results/naive/images/DDoS-HTTP_Flood_0000.png,results/naive/pcap_slices/DDoS-HTTP_Flood_0000.csv
DDoS-HTTP_Flood_0001,DDoS-HTTP_Flood,naive,DDoS-HTTP_Flood,CAPEC-488,"The traffic shows a sharp spike in packet rate to ~160,000 pkt/s against a baseline of low-rate traffic, consistent with a burst HTTP flood attack. The protocol mix panel shows dominant TCP/HTTP traffic composition throughout, and the TCP flag fraction shows high ACK dominance (typical of established HTTP connections being flooded with requests). This matches CAPEC-488 (HTTP Flood), an application-layer DDoS technique exhausting server resources via legitimate-looking HTTP requests.",1717,234,"CLASSIFICATION: DDoS-HTTP_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The traffic shows a sharp spike in packet rate to ~160,000 pkt/s against a baseline of low-rate traffic, consistent with a burst HTTP flood attack. The protocol mix panel shows dominant TCP/HTTP traffic composition throughout, and the TCP flag fraction shows high ACK dominance (typical of established HTTP connections being flooded with requests). This matches CAPEC-488 (HTTP Flood), an application-layer DDoS technique exhausting server resources via legitimate-looking HTTP requests.",real-and-correct,True,data/CSV/DDoS-HTTP_Flood/DDoS-HTTP_Flood-.pcap.csv,14651.0,14681.0,results/viz/DDoS-HTTP_Flood/DDoS-HTTP_Flood_0001.png,results/naive/images/DDoS-HTTP_Flood_0001.png,results/naive/pcap_slices/DDoS-HTTP_Flood_0001.csv
DDoS-HTTP_Flood_0002,DDoS-HTTP_Flood,naive,DDoS-HTTP_Flood,CAPEC-488,"The traffic shows highly variable packet rates with spikes reaching up to 80000 pkt/s, dominated almost entirely by TCP protocol with fluctuating SYN/ACK flag ratios consistent with HTTP-based flooding via repeated connection establishment. The packet size remains small and stable (~60-80 bytes) except for a brief anomaly, matching typical HTTP flood request patterns rather than raw SYN or volumetric floods.",1717,203,"CLASSIFICATION: DDoS-HTTP_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The traffic shows highly variable packet rates with spikes reaching up to 80000 pkt/s, dominated almost entirely by TCP protocol with fluctuating SYN/ACK flag ratios consistent with HTTP-based flooding via repeated connection establishment. The packet size remains small and stable (~60-80 bytes) except for a brief anomaly, matching typical HTTP flood request patterns rather than raw SYN or volumetric floods.",real-and-correct,True,data/CSV/DDoS-HTTP_Flood/DDoS-HTTP_Flood-.pcap.csv,15918.0,15948.0,results/viz/DDoS-HTTP_Flood/DDoS-HTTP_Flood_0002.png,results/naive/images/DDoS-HTTP_Flood_0002.png,results/naive/pcap_slices/DDoS-HTTP_Flood_0002.csv
DDoS-HTTP_Flood_0003,DDoS-HTTP_Flood,naive,DDoS-HTTP_Flood,CAPEC-488,"The traffic shows a clear spike in packet rate coinciding with a dominant HTTP protocol share in the protocol mix panel, consistent with an application-layer HTTP flood. TCP flags show high ACK/SYN fractions typical of completed HTTP request-response cycles rather than raw SYN floods, and packet sizes are moderate-to-large with high variance, matching HTTP request/response traffic patterns rather than simple volumetric floods.",1717,202,"CLASSIFICATION: DDoS-HTTP_Flood
REFERENCE_ID: CAPEC-488
JUSTIFICATION: The traffic shows a clear spike in packet rate coinciding with a dominant HTTP protocol share in the protocol mix panel, consistent with an application-layer HTTP flood. TCP flags show high ACK/SYN fractions typical of completed HTTP request-response cycles rather than raw SYN floods, and packet sizes are moderate-to-large with high variance, matching HTTP request/response traffic patterns rather than simple volumetric floods.",real-and-correct,True,data/CSV/DDoS-HTTP_Flood/DDoS-HTTP_Flood-.pcap.csv,16752.0,16782.0,results/viz/DDoS-HTTP_Flood/DDoS-HTTP_Flood_0003.png,results/naive/images/DDoS-HTTP_Flood_0003.png,results/naive/pcap_slices/DDoS-HTTP_Flood_0003.csv
DDoS-ICMP_Flood_0000,DDoS-ICMP_Flood,naive,DDoS-ICMP_Flood,CAPEC-486,"The protocol mix panel shows near-100% ICMP traffic throughout the capture, with high, fluctuating packet rates (10k–60k pkt/s) typical of a flood attack. TCP flags remain essentially zero except for a brief anomalous blip, confirming this is not a TCP-based attack. Consistent small average packet size (~60 bytes) aligns with ICMP echo request flooding, matching CAPEC-486 (ICMP flooding as a denial-of-service technique).",1717,215,"CLASSIFICATION: DDoS-ICMP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows near-100% ICMP traffic throughout the capture, with high, fluctuating packet rates (10k–60k pkt/s) typical of a flood attack. TCP flags remain essentially zero except for a brief anomalous blip, confirming this is not a TCP-based attack. Consistent small average packet size (~60 bytes) aligns with ICMP echo request flooding, matching CAPEC-486 (ICMP flooding as a denial-of-service technique).",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood.pcap.csv,187659.0,187689.0,results/viz/DDoS-ICMP_Flood/DDoS-ICMP_Flood_0000.png,results/naive/images/DDoS-ICMP_Flood_0000.png,results/naive/pcap_slices/DDoS-ICMP_Flood_0000.csv
DDoS-ICMP_Flood_0001,DDoS-ICMP_Flood,naive,DDoS-ICMP_Flood,CAPEC-486,"The protocol mix panel shows overwhelming ICMP traffic (~99%) throughout the entire window sequence, with packet rates fluctuating high (10k-80k pkt/s) consistent with flood behavior. Packet sizes remain constant at ~60 bytes typical of ICMP echo requests, and TCP flags are negligible except a brief anomaly near window 27-29, confirming this is a volumetric ICMP-based denial of service attack.",1717,203,"CLASSIFICATION: DDoS-ICMP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows overwhelming ICMP traffic (~99%) throughout the entire window sequence, with packet rates fluctuating high (10k-80k pkt/s) consistent with flood behavior. Packet sizes remain constant at ~60 bytes typical of ICMP echo requests, and TCP flags are negligible except a brief anomaly near window 27-29, confirming this is a volumetric ICMP-based denial of service attack.",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood1.pcap.csv,167287.0,167317.0,results/viz/DDoS-ICMP_Flood/DDoS-ICMP_Flood_0001.png,results/naive/images/DDoS-ICMP_Flood_0001.png,results/naive/pcap_slices/DDoS-ICMP_Flood_0001.csv
DDoS-ICMP_Flood_0002,DDoS-ICMP_Flood,naive,DDoS-ICMP_Flood,CAPEC-486,"The protocol mix panel shows near-100% ICMP traffic sustained throughout the capture, with high and highly variable packet rates (up to 80000+ pkt/s) consistent with a flooding attack. The TCP flag fractions are mostly near zero (ICMP has no TCP flags), and the small average packet size (~60 bytes) with low variance matches typical ICMP echo request flood packets. This matches the classic ICMP flood denial-of-service pattern described in CAPEC-486 (UDP/ICMP Flooding).",1717,230,"CLASSIFICATION: DDoS-ICMP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows near-100% ICMP traffic sustained throughout the capture, with high and highly variable packet rates (up to 80000+ pkt/s) consistent with a flooding attack. The TCP flag fractions are mostly near zero (ICMP has no TCP flags), and the small average packet size (~60 bytes) with low variance matches typical ICMP echo request flood packets. This matches the classic ICMP flood denial-of-service pattern described in CAPEC-486 (UDP/ICMP Flooding).",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood10.pcap.csv,91564.0,91594.0,results/viz/DDoS-ICMP_Flood/DDoS-ICMP_Flood_0002.png,results/naive/images/DDoS-ICMP_Flood_0002.png,results/naive/pcap_slices/DDoS-ICMP_Flood_0002.csv
DDoS-ICMP_Flood_0003,DDoS-ICMP_Flood,naive,DDoS-ICMP_Flood,CAPEC-486,"The protocol mix panel shows near-100% ICMP traffic throughout, with consistently small average packet sizes (~60 bytes) and minimal TCP flag activity, matching a classic ICMP flood pattern. The high, volatile packet rate (spiking to 150,000+ pkt/s) is consistent with a volumetric DDoS attack using ICMP echo requests to overwhelm the target.",1717,186,"CLASSIFICATION: DDoS-ICMP_Flood
REFERENCE_ID: CAPEC-486
JUSTIFICATION: The protocol mix panel shows near-100% ICMP traffic throughout, with consistently small average packet sizes (~60 bytes) and minimal TCP flag activity, matching a classic ICMP flood pattern. The high, volatile packet rate (spiking to 150,000+ pkt/s) is consistent with a volumetric DDoS attack using ICMP echo requests to overwhelm the target.",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Flood/DDoS-ICMP_Flood11.pcap.csv,265380.0,265410.0,results/viz/DDoS-ICMP_Flood/DDoS-ICMP_Flood_0003.png,results/naive/images/DDoS-ICMP_Flood_0003.png,results/naive/pcap_slices/DDoS-ICMP_Flood_0003.csv
DDoS-ICMP_Fragmentation_0000,DDoS-ICMP_Fragmentation,naive,DDoS-ICMP_Fragmentation,CAPEC-130,"The protocol mix panel shows overwhelming ICMP dominance throughout the capture, consistent with fragmented ICMP flood traffic, while the packet rate shows bursty variable-rate traffic typical of fragmentation attacks. The TCP flag panel shows minimal legitimate TCP handshake activity, confirming this is not a TCP-based attack. CAPEC-130 (Excessive Allocation) covers IP fragmentation-based resource exhaustion attacks like ICMP fragmentation floods.",1717,228,"CLASSIFICATION: DDoS-ICMP_Fragmentation
REFERENCE_ID: CAPEC-130
JUSTIFICATION: The protocol mix panel shows overwhelming ICMP dominance throughout the capture, consistent with fragmented ICMP flood traffic, while the packet rate shows bursty variable-rate traffic typical of fragmentation attacks. The TCP flag panel shows minimal legitimate TCP handshake activity, confirming this is not a TCP-based attack. CAPEC-130 (Excessive Allocation) covers IP fragmentation-based resource exhaustion attacks like ICMP fragmentation floods.",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation.pcap.csv,9635.0,9665.0,results/viz/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation_0000.png,results/naive/images/DDoS-ICMP_Fragmentation_0000.png,results/naive/pcap_slices/DDoS-ICMP_Fragmentation_0000.csv
DDoS-ICMP_Fragmentation_0001,DDoS-ICMP_Fragmentation,naive,DDoS-ICMP_Fragmentation,CAPEC-130,"The protocol mix panel shows ICMP dominating nearly the entire traffic volume (>95%) across all windows, consistent with an ICMP-based flood/fragmentation attack. TCP flag fractions are minimal and sporadic, indicating TCP is not the primary vector, while packet rate fluctuates irregularly between 300-2000 pkt/s typical of fragmented ICMP flood patterns. CAPEC-130 (Excessive Allocation) covers resource exhaustion via fragmented packet flooding such as ICMP fragmentation attacks.",1717,244,"CLASSIFICATION: DDoS-ICMP_Fragmentation
REFERENCE_ID: CAPEC-130
JUSTIFICATION: The protocol mix panel shows ICMP dominating nearly the entire traffic volume (>95%) across all windows, consistent with an ICMP-based flood/fragmentation attack. TCP flag fractions are minimal and sporadic, indicating TCP is not the primary vector, while packet rate fluctuates irregularly between 300-2000 pkt/s typical of fragmented ICMP flood patterns. CAPEC-130 (Excessive Allocation) covers resource exhaustion via fragmented packet flooding such as ICMP fragmentation attacks.",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation1.pcap.csv,4843.0,4873.0,results/viz/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation_0001.png,results/naive/images/DDoS-ICMP_Fragmentation_0001.png,results/naive/pcap_slices/DDoS-ICMP_Fragmentation_0001.csv
DDoS-ICMP_Fragmentation_0002,DDoS-ICMP_Fragmentation,naive,DDoS-ICMP_Fragmentation,CAPEC-89,"The protocol mix panel shows ICMP dominating nearly the entire traffic composition across all windows, consistent with an ICMP-based flood/fragmentation attack. The packet rate is bursty and elevated (500-3200 pkt/s) with high average packet sizes (700-950 bytes) and low TCP flag fractions, matching fragmented ICMP packets rather than a TCP-based attack. This pattern aligns with CAPEC-89 (Denial of Service via ICMP fragmentation/flooding).",1717,227,"CLASSIFICATION: DDoS-ICMP_Fragmentation
REFERENCE_ID: CAPEC-89
JUSTIFICATION: The protocol mix panel shows ICMP dominating nearly the entire traffic composition across all windows, consistent with an ICMP-based flood/fragmentation attack. The packet rate is bursty and elevated (500-3200 pkt/s) with high average packet sizes (700-950 bytes) and low TCP flag fractions, matching fragmented ICMP packets rather than a TCP-based attack. This pattern aligns with CAPEC-89 (Denial of Service via ICMP fragmentation/flooding).",UNVERIFIED,True,data/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation10.pcap.csv,19193.0,19223.0,results/viz/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation_0002.png,results/naive/images/DDoS-ICMP_Fragmentation_0002.png,results/naive/pcap_slices/DDoS-ICMP_Fragmentation_0002.csv
DDoS-ICMP_Fragmentation_0003,DDoS-ICMP_Fragmentation,naive,DDoS-ICMP_Fragmentation,CAPEC-130,"The protocol mix panel is overwhelmingly dominated by ICMP traffic (>95%) with negligible TCP flag activity, consistent with an ICMP-based flood/fragmentation attack rather than TCP-based volumetric attacks. The large average packet sizes (~850-950 bytes) with moderate variance align with fragmented ICMP packets designed to overwhelm reassembly buffers, matching CAPEC-130 (Excessive Allocation via Fragmented Packets).",1717,219,"CLASSIFICATION: DDoS-ICMP_Fragmentation
REFERENCE_ID: CAPEC-130
JUSTIFICATION: The protocol mix panel is overwhelmingly dominated by ICMP traffic (>95%) with negligible TCP flag activity, consistent with an ICMP-based flood/fragmentation attack rather than TCP-based volumetric attacks. The large average packet sizes (~850-950 bytes) with moderate variance align with fragmented ICMP packets designed to overwhelm reassembly buffers, matching CAPEC-130 (Excessive Allocation via Fragmented Packets).",real-but-wrong-family,True,data/CSV/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation11.pcap.csv,3604.0,3634.0,results/viz/DDoS-ICMP_Fragmentation/DDoS-ICMP_Fragmentation_0003.png,results/naive/images/DDoS-ICMP_Fragmentation_0003.png,results/naive/pcap_slices/DDoS-ICMP_Fragmentation_0003.csv
DDoS-PSHACK_FLOOD_0000,DDoS-PSHACK_FLOOD,naive,DDoS-PSHACK_FLOOD,CAPEC-125,"The TCP flag panel shows ACK fraction near 1.0 throughout, consistent with PSH-ACK flood traffic where nearly all packets carry the ACK flag (with PSH implied but not separately plotted here). Protocol mix is almost entirely TCP, and packet rates are high and bursty (10k-80k pkt/s) with small, uniform packet sizes (~60 bytes avg), matching a flood of small PSH-ACK packets designed to exhaust connection state resources (CAPEC-125: Flooding).",1717,232,"CLASSIFICATION: DDoS-PSHACK_FLOOD
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The TCP flag panel shows ACK fraction near 1.0 throughout, consistent with PSH-ACK flood traffic where nearly all packets carry the ACK flag (with PSH implied but not separately plotted here). Protocol mix is almost entirely TCP, and packet rates are high and bursty (10k-80k pkt/s) with small, uniform packet sizes (~60 bytes avg), matching a flood of small PSH-ACK packets designed to exhaust connection state resources (CAPEC-125: Flooding).",real-but-generic,True,data/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood.pcap.csv,229608.0,229638.0,results/viz/DDoS-PSHACK_FLOOD/DDoS-PSHACK_FLOOD_0000.png,results/naive/images/DDoS-PSHACK_FLOOD_0000.png,results/naive/pcap_slices/DDoS-PSHACK_FLOOD_0000.csv
DDoS-PSHACK_FLOOD_0001,DDoS-PSHACK_FLOOD,naive,DDoS-PSHACK_FLOOD,CAPEC-125,"The TCP flag panel shows near-total dominance of ACK/PSH flags with negligible SYN/FIN/RST activity, consistent with a PSH-ACK flood. Protocol mix is almost entirely TCP, and packet rate spikes irregularly to tens of thousands of pkt/s, matching flood-style DDoS behavior. Average packet size stays small and stable (~60 bytes), typical of crafted flood packets rather than legitimate application traffic.",1717,212,"CLASSIFICATION: DDoS-PSHACK_FLOOD
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The TCP flag panel shows near-total dominance of ACK/PSH flags with negligible SYN/FIN/RST activity, consistent with a PSH-ACK flood. Protocol mix is almost entirely TCP, and packet rate spikes irregularly to tens of thousands of pkt/s, matching flood-style DDoS behavior. Average packet size stays small and stable (~60 bytes), typical of crafted flood packets rather than legitimate application traffic.",real-but-generic,True,data/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood1.pcap.csv,164795.0,164825.0,results/viz/DDoS-PSHACK_FLOOD/DDoS-PSHACK_FLOOD_0001.png,results/naive/images/DDoS-PSHACK_FLOOD_0001.png,results/naive/pcap_slices/DDoS-PSHACK_FLOOD_0001.csv
DDoS-PSHACK_FLOOD_0002,DDoS-PSHACK_FLOOD,naive,DDoS-PSHACK_FLOOD,CAPEC-125,"The TCP flag panel shows an ACK fraction near 1.0 with negligible FIN/SYN/RST, consistent with a PSH+ACK flood pattern, and the protocol mix is almost entirely TCP. High variable packet rates (10k-55k pkt/s) with small, consistent average packet size (~60 bytes) and near-zero size variance further support a flood of small PSH-ACK packets typical of this DDoS variant.",1717,202,"CLASSIFICATION: DDoS-PSHACK_FLOOD
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The TCP flag panel shows an ACK fraction near 1.0 with negligible FIN/SYN/RST, consistent with a PSH+ACK flood pattern, and the protocol mix is almost entirely TCP. High variable packet rates (10k-55k pkt/s) with small, consistent average packet size (~60 bytes) and near-zero size variance further support a flood of small PSH-ACK packets typical of this DDoS variant.",real-but-generic,True,data/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood10.pcap.csv,30459.0,30489.0,results/viz/DDoS-PSHACK_FLOOD/DDoS-PSHACK_FLOOD_0002.png,results/naive/images/DDoS-PSHACK_FLOOD_0002.png,results/naive/pcap_slices/DDoS-PSHACK_FLOOD_0002.csv
DDoS-PSHACK_FLOOD_0003,DDoS-PSHACK_FLOOD,naive,DDoS-PSHACK_FLOOD,CAPEC-125,"The traffic shows high, bursty packet rates dominated almost entirely by TCP protocol with an ACK flag fraction near 1.0 throughout, consistent with a PSH-ACK flood attack. Packet sizes remain small and uniform (~60 bytes) with minimal variance, typical of crafted flood packets rather than legitimate application traffic, and the minor RST spike near the end reflects connection resets from overwhelmed targets.",1717,202,"CLASSIFICATION: DDoS-PSHACK_FLOOD
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The traffic shows high, bursty packet rates dominated almost entirely by TCP protocol with an ACK flag fraction near 1.0 throughout, consistent with a PSH-ACK flood attack. Packet sizes remain small and uniform (~60 bytes) with minimal variance, typical of crafted flood packets rather than legitimate application traffic, and the minor RST spike near the end reflects connection resets from overwhelmed targets.",real-but-generic,True,data/CSV/DDoS-PSHACK_FLOOD/DDoS-PSHACK_Flood11.pcap.csv,11739.0,11769.0,results/viz/DDoS-PSHACK_FLOOD/DDoS-PSHACK_FLOOD_0003.png,results/naive/images/DDoS-PSHACK_FLOOD_0003.png,results/naive/pcap_slices/DDoS-PSHACK_FLOOD_0003.csv
DDoS-RSTFINFLOOD_0000,DDoS-RSTFINFLOOD,naive,DDoS-RSTFINFLOOD,CAPEC-125,"The traffic shows near-100% RST flag fraction across all windows with pure TCP protocol mix, small uniform packet sizes (~60 bytes), and highly variable bursty packet rates (10k-100k+ pkt/s) consistent with a volumetric RST/FIN flood attack designed to exhaust resources or disrupt TCP connection state tracking.",1717,175,"CLASSIFICATION: DDoS-RSTFINFLOOD
REFERENCE_ID: CAPEC-125
JUSTIFICATION: The traffic shows near-100% RST flag fraction across all windows with pure TCP protocol mix, small uniform packet sizes (~60 bytes), and highly variable bursty packet rates (10k-100k+ pkt/s) consistent with a volumetric RST/FIN flood attack designed to exhaust resources or disrupt TCP connection state tracking.",real-but-generic,True,data/CSV/DDoS-RSTFINFLOOD/DDoS-RSTFINFlood.pcap.csv,118707.0,118737.0,results/viz/DDoS-RSTFINFLOOD/DDoS-RSTFINFLOOD_0000.png,results/naive/images/DDoS-RSTFINFLOOD_0000.png,results/naive/pcap_slices/DDoS-RSTFINFLOOD_0000.csv
